customer_id,age,gender,location,marital_status,dependents,education_level,tenure_months,contract_type,payment_method,paperless_billing,monthly_charges,total_charges,phone_service,multiple_lines,internet_service,online_security,online_backup,device_protection,tech_support,streaming_tv,streaming_movies,data_usage_gb,call_duration_minutes,customer_service_calls,late_payments,payment_failures,contract_renewal_eligible,avg_monthly_download_gb,avg_monthly_upload_gb,customer_satisfaction_score,nps_score,last_interaction_days,churn
CUST-00469,49,Female,Urban,Divorced,1,Master,72,One Year,Credit Card,No,30.06,2271.73,Yes,Yes,Fiber,Yes,No,No,Yes,No,No,115.29,1988.62,2,1,0,Yes,65.15,18.4,5.0,7.0,314,No
CUST-00470,65,Female,Suburban,Single,1,Bachelor,56,Month-to-Month,Credit Card,No,21.57,1241.11,Yes,Yes,No,No,No,No,No,No,No,0.0,891.98,4,3,1,No,0.0,0.0,5.0,35.0,243,No
CUST-00471,28,Female,Rural,Single,2,High School,18,Month-to-Month,Bank Transfer,Yes,57.46,1057.72,Yes,No,DSL,Yes,Yes,No,No,Yes,Yes,299.44,188.48,2,0,1,No,15.36,2.01,2.0,-37.0,106,No
CUST-00472,27,Male,Urban,Married,3,Master,25,One Year,Credit Card,No,21.2,522.61,Yes,No,No,No,No,No,No,No,No,0.0,681.32,3,0,1,Yes,0.0,0.0,1.0,-14.0,130,Yes
CUST-00473,64,Female,Suburban,Married,0,Bachelor,48,Month-to-Month,Credit Card,Yes,49.91,2406.62,Yes,Yes,Fiber,Yes,No,Yes,Yes,No,No,238.83,1383.96,1,0,0,No,118.78,12.5,4.0,6.0,9,No
CUST-00474,56,Female,Urban,Divorced,0,High School,31,One Year,Bank Transfer,Yes,74.54,2346.15,Yes,No,Fiber,No,No,Yes,No,Yes,Yes,30.94,356.81,3,2,3,No,208.34,50.35,3.0,100.0,198,No
CUST-00475,72,Female,Rural,Married,1,Bachelor,30,Month-to-Month,Credit Card,Yes,35.78,1086.44,Yes,No,Fiber,No,No,Yes,No,Yes,Yes,227.22,669.95,1,0,1,No,294.09,72.56,3.0,-50.0,304,Yes
CUST-00476,51,Female,Urban,Single,1,Bachelor,66,Month-to-Month,Credit Card,No,33.56,2260.1,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,143.78,206.72,2,0,0,No,63.14,16.28,2.0,-95.0,311,Yes
CUST-00477,48,Female,Rural,Married,2,High School,10,One Year,Electronic,No,136.54,1308.35,Yes,Yes,No,No,No,No,No,No,No,0.0,1002.44,0,0,0,Yes,0.0,0.0,5.0,74.0,89,No
CUST-00478,29,Female,Rural,Married,3,Bachelor,71,Month-to-Month,Credit Card,Yes,96.11,6725.38,No,No,Fiber,No,No,No,No,No,Yes,,0.0,2,2,0,No,142.22,32.09,5.0,76.0,143,No
CUST-00479,68,Male,Rural,Married,3,Master,59,Month-to-Month,Electronic,Yes,141.48,8292.18,Yes,Yes,DSL,No,No,Yes,Yes,No,No,166.26,273.37,2,0,1,No,79.3,,2.0,-16.0,294,Yes
CUST-00480,61,Male,Urban,Single,0,High School,51,Two Year,Credit Card,No,64.96,3233.53,Yes,No,DSL,Yes,Yes,No,No,No,Yes,176.57,881.31,0,1,0,Yes,77.69,22.48,5.0,59.0,108,No
CUST-00481,33,Female,Suburban,Single,4,Bachelor,9,Month-to-Month,Bank Transfer,No,108.03,940.43,Yes,No,DSL,Yes,No,Yes,No,Yes,No,154.39,767.33,2,2,2,No,69.14,16.25,4.0,81.0,351,No
CUST-00482,55,Female,Urban,Divorced,0,Bachelor,54,Month-to-Month,Credit Card,Yes,46.61,2426.06,Yes,No,Fiber,Yes,Yes,Yes,Yes,No,No,489.38,1121.28,0,0,1,No,190.3,22.66,3.0,-65.0,203,No
CUST-00483,20,Male,Urban,Single,2,Bachelor,62,Month-to-Month,Electronic,Yes,100.38,6140.66,Yes,Yes,Fiber,No,Yes,No,No,Yes,No,466.37,1523.17,2,0,1,No,115.13,15.82,5.0,-12.0,43,No
CUST-00484,19,Male,Urban,Married,2,Master,9,Month-to-Month,Bank Transfer,No,36.85,331.4,No,No,Fiber,No,No,No,Yes,No,Yes,287.26,0.0,5,1,1,No,150.29,34.97,4.0,-2.0,7,No
CUST-00485,69,Female,Rural,Married,2,Bachelor,9,One Year,Electronic,Yes,20.27,174.46,Yes,Yes,DSL,No,No,No,Yes,Yes,Yes,490.53,1603.14,1,1,1,No,,15.98,5.0,46.0,300,No
CUST-00486,22,Female,Rural,Married,0,High School,24,Month-to-Month,Bank Transfer,No,141.1,3537.57,No,No,Fiber,Yes,Yes,No,No,Yes,Yes,495.6,0.0,2,2,0,No,251.04,62.07,4.0,-64.0,352,No
CUST-00487,28,Male,Urban,Single,1,Bachelor,39,Two Year,Credit Card,Yes,92.14,3688.62,Yes,No,Fiber,Yes,No,Yes,No,No,No,177.97,941.89,3,1,2,Yes,281.06,43.89,4.0,-84.0,152,Yes
CUST-00488,42,Female,Suburban,Single,1,High School,8,Month-to-Month,Electronic,Yes,140.5,1149.97,Yes,Yes,DSL,No,Yes,No,No,Yes,No,222.59,1216.12,2,0,0,No,97.23,22.52,3.0,-85.0,16,Yes
CUST-00489,52,Female,Rural,Married,0,Bachelor,25,Month-to-Month,Mailed Check,Yes,63.4,1533.1,Yes,No,DSL,Yes,No,No,Yes,No,Yes,479.53,1918.3,1,1,0,No,12.91,1.75,3.0,85.0,338,No
CUST-00490,52,Male,Suburban,Single,0,High School,66,Month-to-Month,Electronic,Yes,62.61,4175.3,Yes,Yes,DSL,No,Yes,Yes,No,No,No,304.31,1190.45,1,0,0,No,40.18,8.39,4.0,71.0,236,No
CUST-00491,39,Male,Urban,Married,2,Bachelor,10,One Year,Mailed Check,Yes,72.09,722.99,Yes,Yes,No,No,No,No,No,No,No,0.0,401.62,1,0,0,Yes,0.0,0.0,5.0,,334,Yes
CUST-00492,54,Female,Suburban,Single,1,Bachelor,24,Two Year,Electronic,Yes,111.79,2812.29,Yes,No,Fiber,Yes,No,No,No,No,No,344.69,1083.33,0,1,0,No,236.72,53.41,4.0,-52.0,55,No
CUST-00493,39,Female,Suburban,Married,2,Bachelor,59,One Year,Electronic,No,93.56,5656.46,Yes,No,No,No,No,No,No,No,No,0.0,851.99,3,2,1,Yes,0.0,0.0,2.0,-7.0,43,No
CUST-00494,72,Female,Suburban,Divorced,0,Bachelor,31,Two Year,Electronic,Yes,140.3,4382.13,Yes,No,DSL,No,No,No,No,Yes,Yes,169.68,1010.78,0,1,1,Yes,,10.65,1.0,-50.0,308,No
CUST-00495,28,Female,Suburban,Single,3,High School,11,Month-to-Month,Electronic,No,23.31,265.37,Yes,Yes,No,No,No,No,No,No,No,,474.48,1,1,0,No,0.0,0.0,5.0,,240,Yes
CUST-00496,49,Male,Urban,Single,0,Master,6,Month-to-Month,Bank Transfer,Yes,112.07,649.2,Yes,No,Fiber,No,No,No,No,No,No,122.49,1051.57,0,0,0,No,239.93,58.45,3.0,-4.0,38,No
CUST-00497,52,Female,Urban,Married,3,Bachelor,70,Month-to-Month,Bank Transfer,No,62.94,4192.39,Yes,Yes,Fiber,Yes,No,Yes,No,Yes,No,2.33,385.08,2,0,1,No,221.17,45.67,3.0,85.0,129,Yes
CUST-00498,48,Male,Urban,Married,1,Master,32,Month-to-Month,Bank Transfer,Yes,43.43,1416.21,Yes,No,DSL,No,No,No,No,No,Yes,440.35,1513.68,2,1,0,No,69.19,10.99,5.0,73.0,97,No
CUST-00499,62,Male,Urban,Single,1,Bachelor,39,Month-to-Month,Electronic,Yes,86.35,3232.43,No,No,Fiber,No,Yes,Yes,Yes,Yes,No,148.0,0.0,1,1,0,No,216.84,29.37,5.0,82.0,280,No
CUST-00500,70,Male,Suburban,Married,3,Master,48,Month-to-Month,Credit Card,Yes,85.66,3953.48,Yes,No,No,No,No,No,No,No,No,0.0,249.2,2,2,0,No,0.0,0.0,4.0,-28.0,79,No
CUST-00501,25,Male,Urban,Single,0,High School,13,Month-to-Month,Bank Transfer,Yes,37.81,503.58,No,No,DSL,No,Yes,Yes,No,Yes,Yes,43.49,0.0,1,1,2,No,80.38,21.84,2.0,44.0,287,Yes
CUST-00502,37,Female,Rural,Single,0,Bachelor,59,Month-to-Month,Credit Card,No,46.25,2665.93,Yes,No,DSL,No,No,No,No,Yes,Yes,278.01,1271.12,4,0,0,No,17.98,,3.0,39.0,334,Yes
CUST-00503,59,Female,Urban,Divorced,1,Bachelor,67,Month-to-Month,Bank Transfer,No,73.06,4958.08,Yes,No,Fiber,Yes,Yes,No,Yes,Yes,No,496.46,700.6,1,1,0,No,62.02,11.97,4.0,51.0,233,Yes
CUST-00504,51,Female,Suburban,Married,0,Bachelor,56,Month-to-Month,Credit Card,No,73.15,4267.12,Yes,No,No,No,No,No,No,No,No,0.0,186.72,1,0,0,No,0.0,0.0,5.0,-45.0,333,No
CUST-00505,21,Male,Rural,Married,1,Bachelor,41,Two Year,Electronic,Yes,61.28,2466.47,Yes,No,Fiber,Yes,Yes,No,Yes,Yes,No,49.81,1301.23,3,1,0,No,214.44,59.37,5.0,82.0,168,No
CUST-00506,35,Female,Rural,Single,0,Bachelor,56,Month-to-Month,Bank Transfer,No,39.31,2139.14,Yes,No,DSL,Yes,No,Yes,Yes,Yes,No,219.15,809.54,3,1,0,No,55.04,10.86,4.0,21.0,78,No
CUST-00507,68,Female,Rural,Single,3,Bachelor,35,One Year,Bank Transfer,No,20.57,691.58,Yes,No,Fiber,Yes,Yes,Yes,No,Yes,Yes,281.67,1824.47,4,1,0,Yes,96.81,18.18,5.0,25.0,70,No
CUST-00508,21,Female,Suburban,Divorced,2,High School,38,One Year,Bank Transfer,No,146.13,5347.76,Yes,No,Fiber,Yes,Yes,No,No,No,No,147.19,166.27,2,1,0,No,79.05,14.35,,-22.0,262,No
CUST-00509,37,Female,Urban,Single,0,High School,67,Month-to-Month,Electronic,No,142.65,9139.46,Yes,Yes,No,No,No,No,No,No,No,0.0,174.29,1,2,0,No,0.0,0.0,3.0,-85.0,199,Yes
CUST-00510,26,Male,Rural,Married,3,Bachelor,34,Month-to-Month,Electronic,Yes,82.87,2701.54,Yes,Yes,Fiber,No,No,No,No,Yes,No,212.24,1903.67,2,0,0,No,238.53,48.95,3.0,25.0,210,Yes
CUST-00511,33,Male,Rural,Single,1,High School,70,Month-to-Month,Credit Card,Yes,149.36,10383.88,Yes,No,Fiber,No,Yes,Yes,No,Yes,Yes,157.07,1933.26,4,0,0,No,108.96,24.07,5.0,-14.0,17,No
CUST-00512,43,Male,Rural,Married,1,Bachelor,11,One Year,Electronic,Yes,107.58,1162.13,Yes,No,DSL,No,No,Yes,No,Yes,No,457.67,152.71,0,0,1,Yes,27.57,5.33,1.0,-79.0,272,Yes
CUST-00513,55,Female,Suburban,Single,1,High School,27,Month-to-Month,Electronic,No,28.95,797.84,No,No,No,No,No,No,No,No,No,0.0,0.0,1,0,0,No,0.0,0.0,3.0,9.0,209,Yes
CUST-00514,42,Female,Suburban,Single,2,High School,48,Month-to-Month,Bank Transfer,Yes,35.3,1757.3,Yes,Yes,Fiber,No,No,Yes,No,Yes,Yes,117.29,520.84,1,0,2,No,170.65,27.91,5.0,71.0,116,No
CUST-00515,21,Male,Urban,Divorced,1,Bachelor,24,Month-to-Month,Credit Card,No,139.09,3433.33,Yes,Yes,No,No,No,No,No,No,No,0.0,1432.65,2,0,0,No,0.0,0.0,3.0,-6.0,103,Yes
CUST-00516,58,Male,Suburban,Married,2,Bachelor,18,Two Year,Credit Card,Yes,101.91,1839.94,Yes,No,Fiber,Yes,No,No,No,No,Yes,416.98,1750.59,2,2,2,Yes,61.01,9.76,3.0,-58.0,76,Yes
CUST-00517,62,Male,Urban,Single,0,Master,27,Month-to-Month,Electronic,Yes,129.61,3360.45,Yes,No,No,No,No,No,No,No,No,0.0,291.58,4,2,0,No,0.0,0.0,4.0,-22.0,314,No
CUST-00518,58,Female,Urban,Married,5,Bachelor,54,One Year,Mailed Check,Yes,136.78,7540.78,Yes,Yes,No,No,No,No,No,No,No,0.0,553.66,2,1,1,No,0.0,0.0,4.0,-80.0,10,No
CUST-00519,55,Male,Suburban,Single,2,Master,55,One Year,Electronic,Yes,78.23,4243.76,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,No,346.68,145.75,1,1,1,Yes,15.1,2.08,4.0,22.0,50,No
CUST-00520,70,Male,Suburban,Married,0,Bachelor,21,Two Year,Bank Transfer,No,26.31,529.58,Yes,No,No,No,No,No,No,No,No,0.0,183.28,1,1,1,No,0.0,0.0,5.0,,6,No
CUST-00521,36,Male,Urban,Married,2,Master,59,One Year,Mailed Check,Yes,44.48,2713.98,Yes,Yes,DSL,No,Yes,No,Yes,No,Yes,228.02,156.27,2,1,0,No,83.13,11.36,3.0,-52.0,36,No
CUST-00522,31,Female,Rural,Single,2,Master,34,One Year,Bank Transfer,No,28.65,958.49,No,No,Fiber,No,No,No,Yes,Yes,No,148.57,0.0,1,1,1,No,98.92,22.27,5.0,24.0,260,No
CUST-00523,38,Female,Rural,Married,0,Bachelor,58,Two Year,Mailed Check,Yes,44.54,2510.32,Yes,Yes,No,No,No,No,No,No,No,0.0,666.76,5,4,0,No,0.0,0.0,4.0,5.0,61,No
CUST-00524,32,Female,Suburban,Married,0,Bachelor,48,One Year,Bank Transfer,Yes,73.37,3652.54,Yes,Yes,DSL,No,No,No,No,Yes,Yes,145.59,1037.1,2,0,1,Yes,23.08,4.72,3.0,33.0,199,No
CUST-00525,20,Male,Suburban,Divorced,0,High School,54,Month-to-Month,Electronic,No,35.37,1986.54,Yes,No,Fiber,Yes,No,No,No,No,No,290.05,1596.9,2,1,0,No,93.3,12.83,5.0,-20.0,329,No
CUST-00526,54,Male,Rural,Married,3,High School,18,Month-to-Month,Electronic,Yes,41.68,738.08,Yes,Yes,Fiber,No,No,Yes,Yes,No,No,412.98,1040.39,1,0,0,No,137.24,22.53,2.0,3.0,89,No
CUST-00527,70,Male,Urban,Single,2,PhD,3,Two Year,Electronic,No,77.96,230.47,Yes,Yes,Fiber,No,No,Yes,No,No,Yes,181.76,915.47,3,1,1,No,132.42,35.05,2.0,8.0,78,Yes
CUST-00528,67,Male,Suburban,Single,1,PhD,24,Two Year,Electronic,No,64.22,1553.61,Yes,No,No,No,No,No,No,No,No,0.0,121.99,1,0,1,Yes,0.0,0.0,5.0,74.0,54,Yes
CUST-00529,63,Male,Urban,Married,0,Master,1,One Year,Bank Transfer,No,80.8,82.68,Yes,No,Fiber,No,No,No,No,Yes,Yes,234.0,1179.28,2,1,0,No,68.7,16.81,2.0,63.0,220,No
CUST-00530,33,Male,Urban,Single,1,Master,6,One Year,Electronic,Yes,75.79,434.89,Yes,No,No,No,No,No,No,No,No,0.0,337.01,0,0,0,No,0.0,0.0,1.0,24.0,91,Yes
CUST-00531,31,Female,Suburban,Married,1,Master,19,One Year,Bank Transfer,Yes,103.78,1990.27,No,No,DSL,Yes,No,No,Yes,No,Yes,375.81,0.0,0,0,2,No,75.54,15.13,3.0,-9.0,73,Yes
CUST-00532,26,Male,Suburban,Married,2,Bachelor,43,Month-to-Month,Credit Card,No,141.83,6375.06,Yes,No,DSL,No,No,No,No,Yes,No,163.4,589.7,4,2,1,No,42.55,10.92,2.0,20.0,55,No
CUST-00533,64,Male,Urban,Single,4,Bachelor,8,One Year,Credit Card,No,34.02,265.7,Yes,No,Fiber,No,No,No,Yes,No,Yes,293.18,1380.96,0,0,0,No,127.34,20.81,5.0,10.0,231,No
CUST-00534,24,Female,Urban,Single,1,Bachelor,69,Month-to-Month,Mailed Check,No,32.9,2363.18,Yes,No,Fiber,No,No,Yes,No,No,No,194.68,1327.82,0,1,1,No,255.72,51.97,5.0,,178,Yes
CUST-00535,31,Female,Suburban,Married,1,Bachelor,52,Two Year,Electronic,Yes,130.86,7111.31,No,No,DSL,No,No,Yes,No,No,Yes,358.2,0.0,1,2,0,No,72.27,17.15,4.0,58.0,60,No
CUST-00536,23,Female,Suburban,Single,1,High School,47,Two Year,Bank Transfer,Yes,85.83,3940.96,Yes,No,Fiber,Yes,Yes,No,No,No,No,82.34,607.21,2,1,1,No,81.1,10.84,3.0,9.0,359,No
CUST-00537,38,Female,Suburban,Divorced,3,Bachelor,28,One Year,Bank Transfer,Yes,119.63,3434.86,Yes,No,Fiber,No,No,No,No,Yes,No,128.46,607.47,3,0,0,Yes,61.24,9.48,4.0,-26.0,116,No
CUST-00538,32,Male,Urban,Married,0,Bachelor,46,Month-to-Month,Electronic,No,48.0,2150.54,Yes,No,Fiber,No,Yes,No,No,No,Yes,213.03,1739.79,1,0,0,No,284.83,65.63,,-39.0,77,No
CUST-00539,69,Female,Suburban,Divorced,1,Bachelor,4,Month-to-Month,Credit Card,Yes,127.75,523.15,Yes,Yes,DSL,No,Yes,No,Yes,No,No,444.71,124.33,2,1,1,No,18.43,4.26,3.0,-5.0,235,No
CUST-00540,25,Female,Urban,Divorced,2,Master,8,Month-to-Month,Credit Card,Yes,140.1,1154.14,Yes,Yes,Fiber,No,Yes,No,No,No,Yes,286.66,444.89,4,1,1,No,279.4,55.51,2.0,-44.0,32,Yes
CUST-00541,51,Male,Urban,Married,0,Bachelor,61,One Year,Bank Transfer,No,102.61,6101.15,Yes,Yes,Fiber,No,No,No,No,No,No,482.7,1259.32,2,1,1,No,118.15,30.62,3.0,1.0,54,No
CUST-00542,57,Male,Suburban,Single,0,High School,17,One Year,Credit Card,Yes,33.76,586.38,Yes,Yes,No,No,No,No,No,No,No,0.0,1652.39,1,0,1,Yes,0.0,0.0,4.0,-31.0,242,No
CUST-00543,18,Female,Suburban,Divorced,2,Master,34,Month-to-Month,Credit Card,Yes,136.39,4781.93,Yes,Yes,Fiber,No,No,No,Yes,No,No,230.09,780.86,1,2,2,No,275.98,76.24,5.0,,273,No
CUST-00544,49,Male,Urban,Single,0,Bachelor,20,One Year,Bank Transfer,Yes,123.02,2425.67,Yes,No,Fiber,No,No,No,Yes,Yes,No,209.54,1341.54,1,0,0,Yes,280.92,69.44,4.0,-64.0,73,No
CUST-00545,66,Male,Urban,Single,1,High School,34,Two Year,Electronic,Yes,117.61,3866.0,Yes,Yes,No,No,No,No,No,No,No,0.0,1158.6,2,2,0,Yes,0.0,0.0,4.0,-33.0,20,No
CUST-00546,68,Male,Suburban,Married,1,Bachelor,43,Month-to-Month,Bank Transfer,Yes,24.77,1021.84,Yes,No,Fiber,Yes,No,No,No,No,No,405.98,222.63,2,2,1,No,,47.71,3.0,-26.0,352,Yes
CUST-00547,22,Male,Urban,Single,1,Bachelor,10,One Year,Bank Transfer,Yes,123.87,1247.99,Yes,No,DSL,No,No,No,Yes,Yes,Yes,420.72,1281.33,1,2,0,Yes,97.46,22.76,5.0,-84.0,200,Yes
CUST-00548,47,Male,Urban,Single,0,Master,30,Two Year,Bank Transfer,Yes,37.93,1192.42,Yes,Yes,No,No,No,No,No,No,No,,1646.42,0,1,1,Yes,0.0,0.0,5.0,34.0,153,No
CUST-00549,39,Male,Urban,Single,4,Bachelor,25,One Year,Bank Transfer,Yes,48.91,1262.24,Yes,No,Fiber,No,Yes,Yes,No,No,No,320.77,1985.65,2,1,0,Yes,154.72,21.0,5.0,-49.0,253,No
CUST-00550,37,Male,Urban,Single,0,High School,57,One Year,Credit Card,Yes,95.03,5381.82,Yes,Yes,Fiber,No,No,Yes,Yes,Yes,No,474.51,156.32,2,0,0,Yes,229.81,46.64,1.0,62.0,206,No
CUST-00551,33,Male,Urban,Married,2,Bachelor,63,One Year,Mailed Check,No,54.45,3442.75,Yes,No,Fiber,Yes,Yes,Yes,No,No,No,191.84,1354.11,2,1,0,Yes,125.09,15.48,4.0,29.0,148,Yes
CUST-00552,24,Female,Rural,Single,0,Master,71,Two Year,Credit Card,Yes,105.98,7358.36,No,No,No,No,No,No,No,No,No,0.0,0.0,2,2,0,No,0.0,0.0,4.0,67.0,182,No
CUST-00553,24,Male,Suburban,Married,1,Bachelor,47,Month-to-Month,Credit Card,Yes,99.05,4498.46,Yes,Yes,No,No,No,No,No,No,No,0.0,118.6,2,2,0,No,0.0,0.0,3.0,-64.0,301,No
CUST-00554,67,Female,Suburban,Divorced,0,Master,3,One Year,Electronic,Yes,34.06,102.0,Yes,No,No,No,No,No,No,No,No,0.0,1267.29,1,1,1,No,0.0,0.0,5.0,-44.0,296,No
CUST-00555,67,Female,Suburban,Married,0,Bachelor,46,Month-to-Month,Mailed Check,Yes,105.28,4825.29,Yes,No,DSL,No,No,No,Yes,Yes,Yes,,332.61,1,1,0,No,93.92,21.83,3.0,0.0,260,Yes
CUST-00556,19,Female,Suburban,Married,0,Master,36,Month-to-Month,Bank Transfer,Yes,140.11,5055.17,Yes,Yes,Fiber,Yes,No,No,Yes,Yes,Yes,188.51,819.28,3,0,0,No,123.33,34.55,3.0,-91.0,43,No
CUST-00557,64,Female,Rural,Divorced,1,Master,26,Month-to-Month,Bank Transfer,Yes,40.94,1112.75,Yes,No,DSL,No,Yes,No,Yes,No,Yes,79.44,596.6,1,1,1,No,13.78,4.05,4.0,-20.0,143,Yes
CUST-00558,31,Male,Suburban,Single,1,Master,10,Month-to-Month,Electronic,No,97.62,986.32,Yes,No,DSL,No,No,No,No,Yes,Yes,293.25,786.21,2,2,1,No,78.65,11.27,3.0,73.0,243,Yes
CUST-00559,48,Male,Urban,Married,0,Bachelor,34,Two Year,Bank Transfer,Yes,64.44,2214.22,Yes,Yes,No,No,No,No,No,No,No,0.0,1036.12,2,0,0,Yes,0.0,0.0,5.0,-11.0,4,No
CUST-00560,67,Female,Suburban,Divorced,5,Master,8,Two Year,Bank Transfer,No,79.75,614.26,Yes,No,Fiber,Yes,No,No,No,No,No,228.8,782.5,2,3,1,No,252.11,71.92,3.0,32.0,61,No
CUST-00561,58,Male,Urban,Divorced,0,Bachelor,55,Month-to-Month,Bank Transfer,Yes,57.31,3308.55,Yes,Yes,Fiber,No,No,Yes,Yes,Yes,Yes,436.44,1150.19,5,0,2,No,248.49,29.39,3.0,32.0,345,Yes
CUST-00562,31,Female,Suburban,Married,1,Master,10,One Year,Electronic,Yes,66.04,678.39,No,No,Fiber,Yes,Yes,No,No,No,No,43.01,0.0,0,1,1,Yes,174.72,31.94,4.0,19.0,25,No
CUST-00563,22,Female,Suburban,Single,0,Bachelor,57,One Year,Credit Card,Yes,23.76,1405.32,Yes,Yes,Fiber,Yes,No,Yes,No,No,No,15.21,1307.19,2,1,1,No,108.46,,2.0,1.0,316,Yes
CUST-00564,28,Male,Rural,Divorced,1,High School,45,Two Year,Electronic,No,147.6,6585.16,Yes,No,DSL,No,Yes,No,No,No,Yes,303.24,1722.15,4,1,0,No,91.29,12.83,4.0,-74.0,324,Yes
CUST-00565,57,Female,Suburban,Single,3,Bachelor,50,One Year,Credit Card,Yes,101.22,5062.28,Yes,No,DSL,No,No,Yes,Yes,Yes,No,,525.73,1,2,0,Yes,19.89,5.7,4.0,-96.0,183,No
CUST-00566,22,Female,Urban,Married,1,Bachelor,64,Month-to-Month,Electronic,Yes,85.09,5457.9,Yes,Yes,Fiber,No,No,Yes,No,No,No,,1064.97,2,0,1,No,52.2,10.72,4.0,-40.0,305,No
CUST-00567,46,Male,Urban,Married,0,Bachelor,2,Two Year,Electronic,Yes,69.88,135.49,Yes,Yes,Fiber,Yes,No,No,Yes,Yes,No,202.86,1332.51,1,0,0,No,182.84,21.94,5.0,35.0,35,No
CUST-00568,28,Male,Urban,Married,0,Bachelor,45,One Year,Electronic,Yes,90.12,4132.19,Yes,Yes,No,No,No,No,No,No,No,0.0,1172.79,1,0,0,No,0.0,0.0,4.0,58.0,29,No
CUST-00569,22,Female,Urban,Married,3,Bachelor,62,One Year,Electronic,No,69.41,4477.08,Yes,No,No,No,No,No,No,No,No,0.0,794.73,1,2,1,No,0.0,0.0,4.0,-4.0,68,No
CUST-00570,66,Female,Urban,Married,0,Master,14,Two Year,Electronic,Yes,66.79,903.59,Yes,Yes,Fiber,No,No,No,No,Yes,Yes,449.21,1320.18,0,0,0,Yes,193.34,30.25,5.0,48.0,231,No
CUST-00571,71,Male,Urban,Married,1,High School,15,Two Year,Mailed Check,No,80.31,1154.86,Yes,No,No,No,No,No,No,No,No,0.0,153.67,0,1,1,Yes,0.0,0.0,4.0,-80.0,175,No
CUST-00572,49,Male,Urban,Single,0,Bachelor,14,One Year,Credit Card,No,55.88,800.92,Yes,No,DSL,Yes,No,No,No,Yes,Yes,213.04,802.82,2,0,0,Yes,,,3.0,-50.0,277,No
CUST-00573,53,Female,Rural,Married,0,Master,31,One Year,Credit Card,Yes,43.41,1315.08,Yes,No,Fiber,Yes,Yes,No,No,Yes,Yes,485.96,1111.96,0,1,0,Yes,262.6,51.57,1.0,-22.0,32,No
CUST-00574,32,Female,Urban,Married,0,Bachelor,29,Two Year,Credit Card,Yes,92.36,2711.58,Yes,Yes,DSL,Yes,No,No,No,No,Yes,413.38,139.17,2,3,0,No,28.38,3.34,4.0,-42.0,68,No
CUST-00575,36,Female,Urban,Married,3,Bachelor,27,Month-to-Month,Credit Card,No,129.56,3566.59,Yes,Yes,Fiber,No,No,No,No,No,Yes,53.97,1064.53,1,0,0,No,127.26,33.15,5.0,-99.0,351,No
CUST-00576,39,Female,Urban,Divorced,2,Bachelor,9,Month-to-Month,Mailed Check,Yes,39.87,352.42,No,No,Fiber,Yes,No,Yes,No,Yes,No,254.26,0.0,0,1,0,No,272.65,53.52,4.0,57.0,254,No
CUST-00577,51,Male,Suburban,Married,2,Bachelor,20,Month-to-Month,Electronic,Yes,24.26,500.4,Yes,No,DSL,No,No,Yes,No,No,No,365.04,1542.49,6,0,0,No,42.03,,3.0,-43.0,49,No
CUST-00578,73,Male,Urban,Married,0,High School,58,Two Year,Electronic,No,52.09,3036.06,Yes,No,DSL,Yes,Yes,No,Yes,No,Yes,349.2,315.41,0,2,1,Yes,66.82,17.7,4.0,-81.0,22,Yes
CUST-00579,34,Female,Suburban,Single,1,Bachelor,49,One Year,Mailed Check,No,147.36,7487.27,Yes,No,Fiber,No,No,Yes,Yes,No,Yes,380.42,1982.07,2,0,0,Yes,138.64,22.66,4.0,67.0,253,No
CUST-00580,29,Female,Urban,Married,1,PhD,57,Month-to-Month,Credit Card,No,127.74,7472.8,Yes,Yes,Fiber,Yes,No,No,No,Yes,No,228.73,1251.72,2,1,0,No,153.56,15.49,1.0,56.0,163,No
CUST-00581,42,Male,Suburban,Divorced,2,Bachelor,16,Two Year,Electronic,No,97.46,1616.88,Yes,No,DSL,No,Yes,Yes,Yes,No,Yes,87.96,790.07,2,1,0,Yes,90.57,25.56,5.0,32.0,272,No
CUST-00582,73,Male,Rural,Married,0,High School,8,One Year,Electronic,Yes,140.8,1072.37,No,No,Fiber,Yes,No,No,No,No,Yes,232.44,0.0,1,0,1,No,103.1,26.0,5.0,-12.0,180,No
CUST-00583,34,Female,Urban,Married,5,Master,67,Two Year,Electronic,Yes,77.89,5084.53,Yes,No,Fiber,No,No,Yes,No,No,No,323.94,1188.5,2,2,0,Yes,204.61,24.85,4.0,37.0,346,Yes
CUST-00584,27,Male,Urban,Single,1,Bachelor,19,Month-to-Month,Mailed Check,Yes,147.83,2693.55,Yes,No,Fiber,No,Yes,Yes,No,Yes,Yes,304.3,1775.25,1,1,2,No,190.65,,2.0,88.0,249,No
CUST-00585,45,Female,Suburban,Married,4,High School,67,One Year,Electronic,No,58.52,3898.08,No,No,Fiber,Yes,Yes,No,No,Yes,Yes,35.26,0.0,2,1,1,Yes,165.65,17.23,4.0,4.0,236,No
CUST-00586,74,Male,Suburban,Married,0,Master,36,One Year,Mailed Check,No,51.24,1916.56,Yes,No,DSL,No,Yes,No,Yes,No,Yes,32.48,1356.8,2,2,2,No,38.04,4.02,2.0,11.0,231,Yes
